agent_family,origin,session_id,first_timestamp,last_timestamp,total_messages,user_messages,assistant_messages,avg_chars,project_name,thread_title,duration_minutes
claude,data_snapshot:prox-200-maki-20260319,e40d4e23-939d-448b-95a7-9504557480f0,2026-02-07 21:39:23.617000+09:00,2026-02-07 22:05:38.497000+09:00,313,27,286,260.73801916932905,remotion-example,,26.248
claude,data_snapshot:prox-200-maki-20260319,e4c1f42b-d087-421e-971b-95760c84f3ff,2026-02-25 20:21:29.354000+09:00,2026-02-25 20:22:08.114000+09:00,15,1,14,32.2,ai-agent-desktop-ubuntu,,0.646
claude,data_snapshot:prox-200-maki-20260319,e5d2299e-7099-40c1-8d1f-c3e9b65b7933,2026-01-29 09:44:32.011000+09:00,2026-01-29 09:47:36.850000+09:00,57,5,52,207.7719298245614,Cinderella,,3.08065
claude,data_snapshot:prox-200-maki-20260319,e689700a-7de9-45dc-858e-4705e83bdd07,2026-02-08 03:15:58.087000+09:00,2026-02-08 03:19:16.935000+09:00,51,2,49,66.43137254901961,sample08,,3.3141333333333334
claude,data_snapshot:prox-200-maki-20260319,e7296f94-b8c3-4f98-a3d5-2c7f7d135f20,2026-02-11 23:30:18.938000+09:00,2026-02-11 23:30:20.677000+09:00,2,1,1,73.5,maki,,0.028983333333333337
claude,data_snapshot:prox-200-maki-20260319,e72ad69a-b564-46d6-a2d5-98f7b7f95ac1,2026-02-09 22:51:37.491000+09:00,2026-02-09 22:51:58.525000+09:00,5,2,3,195.2,sat-cafe,,0.35056666666666664
claude,data_snapshot:prox-200-maki-20260319,e8da3812-0bd2-48e3-bda6-89a7cf72edd6,2026-02-06 22:56:01.753000+09:00,2026-02-06 23:51:11.166000+09:00,268,95,173,457.2350746268657,mao-army-dashboard,,55.15688333333333
claude,data_snapshot:prox-200-maki-20260319,e9d842a9-74fb-4ddd-b14a-c852a060b2d5,2026-02-01 06:33:16.410000+09:00,2026-02-01 06:37:59.684000+09:00,25,4,21,128.8,cbot,,4.721233333333333
claude,data_snapshot:prox-200-maki-20260319,ea018883-2bc7-485f-a47d-b4555a17ca46,2026-01-29 11:47:26.092000+09:00,2026-01-29 11:55:35.469000+09:00,109,7,102,111.20183486238533,Cinderella,,8.156283333333333
claude,data_snapshot:prox-200-maki-20260319,ea4a1456-5a2f-4508-968c-a8d61d76f898,2026-01-29 10:54:01.552000+09:00,2026-01-29 10:58:45.950000+09:00,50,5,45,221.98,Cinderella,,4.739966666666667
claude,data_snapshot:prox-200-maki-20260319,ea8879e0-0375-4394-9773-c16051bf0b0a,2026-02-07 02:53:16.481000+09:00,2026-02-07 03:23:43.120000+09:00,90,4,86,99.31111111111112,Tidefront-Fleetline,,30.443983333333332
claude,data_snapshot:prox-200-maki-20260319,eca0eaff-0166-4680-bd32-076fecc0ac32,2026-02-06 01:57:14.220000+09:00,2026-02-06 01:57:24.054000+09:00,13,1,12,29.23076923076923,ai-werewolf-village-v2,,0.1639
claude,data_snapshot:prox-200-maki-20260319,ee442108-ce88-4440-8cbc-c9fec51ac18d,2026-02-05 14:06:19.121000+09:00,2026-02-05 14:25:04.771000+09:00,148,4,144,244.21621621621622,claude-glm-actions-lab-sandbox,,18.760833333333334
claude,data_snapshot:prox-200-maki-20260319,ef564f0d-1fb2-40cf-8250-d1380b072585,2026-02-03 21:40:52.140000+09:00,2026-02-04 02:41:07.354000+09:00,873,47,826,108.95761741122566,cbot,,300.25356666666664
claude,data_snapshot:prox-200-maki-20260319,f0779e68-ad7b-49ef-82ea-7b53e4714ba3,2026-02-04 21:24:44.434000+09:00,2026-02-04 21:45:37.838000+09:00,110,6,104,604.9727272727273,RECAPTOR,,20.890066666666666
claude,data_snapshot:prox-200-maki-20260319,f1849cbc-fce3-4ce2-bf4a-0a19cc1aa672,2026-02-07 21:41:48.966000+09:00,2026-02-07 21:57:44.279000+09:00,188,8,180,119.19680851063829,remotion-example,,15.921883333333334
claude,data_snapshot:prox-200-maki-20260319,f200320c-814a-434f-b5af-4552b81b193b,2026-02-09 22:50:25.399000+09:00,2026-02-09 22:55:17.529000+09:00,67,6,61,177.86567164179104,sat-cafe,,4.868833333333333
claude,data_snapshot:prox-200-maki-20260319,f2056586-e81f-457c-8482-ad315451ccdd,2026-02-21 20:58:07.648000+09:00,2026-02-21 20:58:07.656000+09:00,3,3,0,132.66666666666666,ai-agent-desktop-ubuntu,,0.00013333333333333334
claude,data_snapshot:prox-200-maki-20260319,f2668499-510a-4b9f-83a8-e33ba5d3a40d,2026-02-08 14:03:34.802000+09:00,2026-02-08 14:10:32.173000+09:00,60,3,57,167.56666666666666,sample10,,6.956183333333333
claude,data_snapshot:prox-200-maki-20260319,f2a64247-33f8-4b64-bcd8-981906fbf82f,2026-02-05 06:22:39.227000+09:00,2026-02-06 10:10:48.633000+09:00,140,10,130,262.17857142857144,remotion-ex,,1668.1567666666667
claude,data_snapshot:prox-200-maki-20260319,f33389fc-6164-4819-a4f7-0c36fb62eac0,2026-02-10 00:18:12.137000+09:00,2026-02-10 00:28:35.388000+09:00,28,11,17,262.64285714285717,article-writers,,10.387516666666667
claude,data_snapshot:prox-200-maki-20260319,f500a784-aa3f-487c-836a-72f664dfe6e7,2026-02-06 22:54:00.524000+09:00,2026-02-06 22:55:07.330000+09:00,11,2,9,64.9090909090909,mao-army-dashboard,,1.1134333333333333
claude,data_snapshot:prox-200-maki-20260319,f5abf560-dabf-4f60-bbae-e58b9e31a80f,2026-02-05 13:56:37.454000+09:00,2026-02-05 14:19:03.650000+09:00,100,10,90,442.59,SourceSage,,22.4366
claude,data_snapshot:prox-200-maki-20260319,f6916c0d-0037-43b2-bf5a-fda9e5c7d6aa,2026-02-07 02:52:41.925000+09:00,2026-02-07 03:23:47.499000+09:00,177,4,173,54.717514124293785,Tidefront-Fleetline,,31.0929
claude,data_snapshot:prox-200-maki-20260319,f6ed1e0a-87d2-4868-89a0-69d433f0c0b5,2026-02-09 22:51:38.600000+09:00,2026-02-09 22:54:24.067000+09:00,22,7,15,299.27272727272725,sat-cafe,,2.7577833333333337
claude,data_snapshot:prox-200-maki-20260319,f73588b9-d5bf-4478-8060-ac17abdb2ae3,2026-02-08 03:16:10.704000+09:00,2026-02-08 03:19:15.038000+09:00,37,2,35,77.54054054054055,sample08,,3.0722333333333336
claude,data_snapshot:prox-200-maki-20260319,f74a93b2-1e74-4dd9-ae68-df40f604dde0,2026-02-05 21:33:36.601000+09:00,2026-02-05 22:15:59.761000+09:00,58,3,55,189.36206896551724,MultimediaOS-MUGEN,,42.385999999999996
claude,data_snapshot:prox-200-maki-20260319,f8a9248a-acd4-4bf4-8c74-f790ec71583d,2026-02-04 04:25:24.838000+09:00,2026-02-04 04:25:51.761000+09:00,20,5,15,484.95,MultimediaOS-MUGEN,,0.44871666666666665
claude,data_snapshot:prox-200-maki-20260319,f8bbb31a-2995-44d0-8bc9-7170268ec28c,2026-02-10 23:13:01.500000+09:00,2026-02-10 23:22:35.052000+09:00,20,7,13,341.9,nannj,,9.5592
claude,data_snapshot:prox-200-maki-20260319,f8f0015d-4ad1-4d48-8520-941566bf2248,2026-02-09 23:31:44.973000+09:00,2026-02-09 23:38:45.985000+09:00,57,14,43,157.43859649122808,sat-cafe,,7.016866666666667
claude,data_snapshot:prox-200-maki-20260319,f969f9c7-7a7e-4110-982f-1b3ec7cf76f4,2026-02-10 01:07:35.537000+09:00,2026-02-10 01:19:14.126000+09:00,42,10,32,217.33333333333334,nannj,,11.64315
claude,data_snapshot:prox-200-maki-20260319,f9e0ad82-9e98-4c4c-8619-133aca39cfe1,2026-02-10 23:29:33.951000+09:00,2026-02-10 23:33:58.086000+09:00,21,1,20,673.8571428571429,nannj,,4.4022499999999996
claude,data_snapshot:prox-200-maki-20260319,f9ff2572-ef7d-4167-9615-77614ec6b30e,2026-02-17 17:30:52.087000+09:00,2026-02-17 17:47:15.392000+09:00,32,3,29,605.28125,OpenClaw-Alternatives,,16.388416666666664
claude,data_snapshot:prox-200-maki-20260319,fa4865b0-f960-4f95-a407-0d7eaf1e1db9,2026-02-08 05:17:37.204000+09:00,2026-02-08 13:41:51+09:00,121,10,111,623.1735537190083,sample09,,504.2299333333333
claude,data_snapshot:prox-200-maki-20260319,fae8eec2-1349-40cd-b22f-9af5adc43eac,2026-02-06 02:01:49.975000+09:00,2026-02-06 02:03:38.294000+09:00,69,2,67,24.27536231884058,objective-function,,1.8053166666666667
claude,data_snapshot:prox-200-maki-20260319,fb4c16cf-ac9e-4f7c-b1c0-8429611e903d,2026-02-03 09:52:00.176000+09:00,2026-02-03 10:09:59.148000+09:00,117,11,106,170.76068376068375,cbot,,17.982866666666666
claude,data_snapshot:prox-200-maki-20260319,fe29ab44-944b-4b1f-98a2-a4b646fd2129,2026-02-09 22:51:39.262000+09:00,2026-02-09 22:54:23.612000+09:00,45,8,37,94.17777777777778,sat-cafe,,2.7391666666666667
claude,data_snapshot:prox-200-maki-20260319,fe8662eb-2a62-43e8-a07a-8c1f8e076b2e,2026-02-10 23:13:02.132000+09:00,2026-02-10 23:22:45.310000+09:00,15,7,8,382.0,nannj,,9.719633333333332
claude,data_snapshot:prox-200-maki-20260319,ff306ff4-6b83-4a33-a068-0f6b8fa42ccb,2026-02-22 04:27:40.533000+09:00,2026-02-22 04:31:08.546000+09:00,36,5,31,1281.8055555555557,ai-agent-desktop-ubuntu,,3.4668833333333335
claude,local_home,03a20b5d-d557-4bb9-bee8-f04d07e7db39,2026-03-10 04:12:46.625000+09:00,2026-03-10 04:12:50.867000+09:00,3,1,2,30.0,Dorothy_WS,,0.0707
claude,local_home,053aec6e-e62a-4886-8160-29e3f26dc1a9,2026-03-13 16:55:28.394000+09:00,2026-03-13 16:55:33.980000+09:00,3,1,2,22.0,cc-orchestrator,,0.0931
claude,local_home,063045a3-5d96-4c11-90cf-571153d1872e,2026-03-19 07:27:24.752000+09:00,2026-03-19 07:28:24.321000+09:00,29,1,28,177.20689655172413,workspace,,0.9928166666666667
claude,local_home,067b0d8c-7c52-4043-868a-014897f62b64,2026-03-11 23:07:15.737000+09:00,2026-03-11 23:07:22.481000+09:00,3,1,2,25.0,cc-orchestrator,,0.1124
claude,local_home,1072942a-f43a-43a0-8131-c96ea0f40ce4,2026-03-11 23:02:12.412000+09:00,2026-03-11 23:02:22.645000+09:00,3,1,2,55.0,cc-orchestrator,,0.17055
claude,local_home,11f75341-df7b-42f3-95e9-4b163dc0db28,2026-03-14 03:02:34.968000+09:00,2026-03-14 03:18:53.611000+09:00,120,9,111,133.7,desktop-pet-mitarashi,,16.310716666666668
claude,local_home,1e82b9e7-d862-4cfa-955c-00ec6029d954,2026-03-10 21:40:07.102000+09:00,2026-03-10 21:41:07.417000+09:00,9,1,8,243.88888888888889,WS,,1.00525
claude,local_home,20a4058b-ed3a-4274-b2ef-8e75e0974930,2026-03-10 04:32:44.030000+09:00,2026-03-10 04:32:49.184000+09:00,3,1,2,24.0,Aslan,,0.0859
claude,local_home,21566f0a-7c16-4550-b11d-d2314903c623,2026-03-10 20:47:42.965000+09:00,2026-03-10 20:47:42.965000+09:00,1,1,0,272.0,WS,,0.0
claude,local_home,31274132-0f2f-4fbe-8d3a-ca19a2f10fb3,2026-03-10 04:33:17.257000+09:00,2026-03-10 04:33:28.673000+09:00,6,1,5,258.1666666666667,Aslan,,0.19026666666666667
claude,local_home,3191324f-15a8-4bc4-8270-18496ae8029f,2026-03-12 00:09:05.963000+09:00,2026-03-12 00:16:42.095000+09:00,96,2,94,20.083333333333332,cc-orchestrator,,7.6022
claude,local_home,331418fe-b5a0-4470-bbf8-9771684c475e,2026-03-10 22:34:53.683000+09:00,2026-03-10 22:35:36.249000+09:00,7,1,6,526.7142857142857,WS,,0.7094333333333334
claude,local_home,3375a9c7-8fa1-4578-b4ad-f400b476338e,2026-03-06 01:15:42.680000+09:00,2026-03-07 00:18:32.675000+09:00,279,14,265,35.17204301075269,Prj,,1382.83325
claude,local_home,39662be1-2764-4080-bdb8-1fe821543168,2026-03-07 22:17:01.917000+09:00,2026-03-07 22:17:01.917000+09:00,2,2,0,132.0,Aslan,,0.0
claude,local_home,39de6334-9816-43c3-8425-3eaaa720a324,2026-03-13 21:31:50.159000+09:00,2026-03-13 22:05:16.628000+09:00,116,11,105,408.66379310344826,desktop-pet-mitarashi,,33.44115
claude,local_home,3baabcb3-8def-44ff-9084-3f2c823f4c0f,2026-03-19 01:39:43.020000+09:00,2026-03-19 03:39:08.953000+09:00,1205,80,1125,109.70705394190871,workspace,,119.43221666666666
claude,local_home,42fa096f-b25c-4036-a9b8-70118191425f,2026-03-19 07:13:46.814000+09:00,2026-03-19 07:15:25.200000+09:00,46,1,45,85.08695652173913,workspace,,1.6397666666666666
claude,local_home,447da5ea-fe7b-47eb-aa83-731e62faf5d1,2026-03-14 02:24:56.448000+09:00,2026-03-14 02:38:03.747000+09:00,116,9,107,396.51724137931035,desktop-pet-mitarashi,,13.121649999999999
claude,local_home,504eb292-704e-4eb5-b4b0-0aa19afac10e,2026-03-11 23:02:53.947000+09:00,2026-03-11 23:03:13.340000+09:00,5,1,4,36.0,cc-orchestrator,,0.32321666666666665
claude,local_home,55ff4610-91e8-4e52-ae00-162b3dd85f40,2026-03-19 07:22:11.065000+09:00,2026-03-19 07:24:11.659000+09:00,49,1,48,102.48979591836735,workspace,,2.0099
claude,local_home,5abd3972-fb9c-4134-b4c7-972b7b035b4d,2026-03-11 23:07:35.356000+09:00,2026-03-11 23:07:39.420000+09:00,3,1,2,12.333333333333334,cc-orchestrator,,0.06773333333333334
claude,local_home,69120215-7e3a-4670-809f-1b08c164350a,2026-03-13 21:37:32.720000+09:00,2026-03-13 21:37:36.387000+09:00,3,1,2,85.33333333333333,cc-orchestrator,,0.061116666666666666
claude,local_home,7366148d-d3eb-4558-ae96-072f69280a6c,2026-03-10 21:41:14.543000+09:00,2026-03-10 21:42:31.489000+09:00,10,1,9,235.1,WS,,1.2824333333333333
claude,local_home,8632e461-a0ad-4b23-86cc-050477338b19,2026-03-11 22:52:41.507000+09:00,2026-03-11 22:52:46.363000+09:00,3,1,2,8.0,cc-orchestrator,,0.08093333333333333
claude,local_home,863c268e-fdf2-4318-b531-67c17547c918,2026-03-10 22:40:54.668000+09:00,2026-03-10 22:42:52.874000+09:00,8,1,7,332.5,WS,,1.9701
claude,local_home,8ddd2733-09ee-4f03-8fc7-de1c5193dc7c,2026-03-13 16:46:45.827000+09:00,2026-03-13 16:46:53.462000+09:00,3,1,2,21.333333333333332,cc-orchestrator,,0.12725
claude,local_home,915a0cf4-548b-413c-9a65-c54c3afd9bc6,2026-03-11 23:33:07.565000+09:00,2026-03-11 23:37:42.583000+09:00,85,2,83,118.75294117647059,cc-orchestrator,,4.583633333333333
claude,local_home,9dbe63e1-c9c7-4fc8-a181-4da97467e14e,2026-03-13 16:46:01.207000+09:00,2026-03-13 16:46:08.304000+09:00,3,1,2,21.333333333333332,cc-orchestrator,,0.11828333333333334
claude,local_home,9ef312c2-a71e-4e1d-a76d-fffecd178a9e,2026-03-19 02:48:02.826000+09:00,2026-03-19 02:50:05.050000+09:00,36,1,35,126.05555555555556,workspace,,2.0370666666666666
claude,local_home,a3326463-7911-49be-b4ef-661d98eb04a6,2026-03-10 22:36:22.596000+09:00,2026-03-10 22:40:10.576000+09:00,15,1,14,321.8666666666667,WS,,3.7996666666666665
claude,local_home,a70bfc43-995f-4341-a6b3-8d3db388956c,2026-03-12 01:29:23.490000+09:00,2026-03-12 01:39:50.131000+09:00,90,2,88,26.155555555555555,cc-orchestrator,,10.444016666666666
claude,local_home,a8f6caef-97c9-4df8-8325-296e882d658b,2026-03-13 00:25:32.355000+09:00,2026-03-13 03:57:45.976000+09:00,928,34,894,205.41163793103448,video-background-remover,,212.22701666666666
claude,local_home,aaafc8f0-39a5-48e1-997a-224dfaaa185e,2026-03-14 02:13:50.877000+09:00,2026-03-14 02:24:45.563000+09:00,59,7,52,28.220338983050848,desktop-pet-mitarashi,,10.911433333333333
claude,local_home,aabeb47c-6171-43e7-8bd3-668d69c9b64f,2026-03-05 22:12:11.393000+09:00,2026-03-06 00:13:35.148000+09:00,347,16,331,142.1671469740634,Mindustry_mod,,121.39591666666666
claude,local_home,ae5bb2e7-32b6-42db-8c21-25da5ffbd402,2026-03-19 04:21:17.030000+09:00,2026-03-19 04:26:25.281000+09:00,78,1,77,88.65384615384616,MysticLibrary,,5.1375166666666665
claude,local_home,bb468291-3e9c-4654-9c71-3259d4f4e7dc,2026-03-11 23:02:53.847000+09:00,2026-03-11 23:03:10.910000+09:00,5,1,4,35.8,cc-orchestrator,,0.2843833333333333
claude,local_home,c3d55ace-f54c-4e16-9211-17b8ed78d543,2026-03-10 21:20:42.707000+09:00,2026-03-10 21:22:38.282000+09:00,35,1,34,40.77142857142857,WS,,1.92625
claude,local_home,c43031ff-afb9-4db4-8474-3ba4e6f9738b,2026-03-13 18:58:39.540000+09:00,2026-03-13 19:53:34.881000+09:00,584,27,557,274.27054794520546,desktop-pet-mitarashi,,54.92235
claude,local_home,c55fc6d0-a051-4bcd-b0d5-3e39c5c844a7,2026-03-14 23:01:44.259000+09:00,2026-03-14 23:43:18.255000+09:00,331,71,260,340.34441087613294,SourceSage,,41.5666
claude,local_home,c8f71682-accc-440f-b287-cdda9e2ed54c,2026-03-19 07:21:48.090000+09:00,2026-03-19 07:25:26.920000+09:00,71,1,70,99.32394366197182,workspace,,3.6471666666666667
claude,local_home,ca5af46b-dc35-4642-b95a-9d51a6e182f6,2026-03-12 00:49:37.685000+09:00,2026-03-12 01:13:17.110000+09:00,109,2,107,347.4403669724771,MatAnyone,,23.657083333333333
claude,local_home,cbdb7b25-cdad-4d03-88bc-606820e4356c,2026-03-19 02:37:04.580000+09:00,2026-03-19 03:38:55.172000+09:00,537,31,506,160.9534450651769,MysticLibrary,,61.8432
claude,local_home,cd45ee40-4862-42c1-a4f1-d5063dad171c,2026-03-14 02:51:33.547000+09:00,2026-03-14 03:02:12.877000+09:00,89,8,81,24.685393258426966,desktop-pet-mitarashi,,10.6555
claude,local_home,cf2586b3-c8a8-4a13-91e0-948afdedbcee,2026-03-11 23:08:07.569000+09:00,2026-03-11 23:18:20.766000+09:00,123,6,117,132.21138211382114,cc-orchestrator,,10.21995
claude,local_home,d1885c53-c58f-4fd3-a8f0-cc2428e61efc,2026-03-10 21:12:46.801000+09:00,2026-03-10 21:13:36.210000+09:00,8,1,7,149.375,WS,,0.8234833333333333
claude,local_home,d948fae0-1f6d-4ba6-b5bc-61c00d2d0056,2026-03-11 23:06:41.817000+09:00,2026-03-11 23:06:47.039000+09:00,3,1,2,24.333333333333332,cc-orchestrator,,0.08703333333333334
claude,local_home,e03681b8-4462-4fb5-a243-27eb8469e29b,2026-03-14 15:52:39.912000+09:00,2026-03-14 16:01:55.370000+09:00,117,4,113,95.66666666666667,alibaba-focus-timer,,9.257633333333333
claude,local_home,e0570554-de80-4f63-acb4-4dfed88aee75,2026-03-14 02:38:15.401000+09:00,2026-03-14 02:51:13.894000+09:00,106,10,96,40.509433962264154,desktop-pet-mitarashi,,12.974883333333334
claude,local_home,e6ec18a5-552d-4691-ba33-8045095a7d1a,2026-03-10 21:11:50.624000+09:00,2026-03-10 21:11:58.082000+09:00,2,1,1,139.0,WS,,0.12430000000000001
claude,local_home,e8d47751-8b96-4f8f-8c87-53db0b23a347,2026-03-14 14:28:33.274000+09:00,2026-03-14 14:32:38.693000+09:00,172,10,162,295.80232558139534,zai-color-lab,,4.090316666666667
claude,local_home,ea7b400b-2818-41e4-bd6e-072a0179735c,2026-03-13 22:08:26.257000+09:00,2026-03-14 01:03:01.013000+09:00,643,44,599,46.704510108864696,desktop-pet-mitarashi,,174.57926666666665
claude,local_home,ead997ee-36aa-4e00-ad9a-087180a4b367,2026-03-14 03:19:19.498000+09:00,2026-03-14 03:30:58.240000+09:00,95,6,89,24.989473684210527,desktop-pet-mitarashi,,11.6457
claude,local_home,ed5f8eef-60e8-421c-bc25-476b55182d21,2026-02-22 23:15:23.141000+09:00,2026-02-22 23:15:28.482000+09:00,3,1,2,8.0,vibe-local,,0.08901666666666667
claude,local_home,ee4a4a4b-c307-4852-9587-c4c173595328,2026-03-06 00:15:44.389000+09:00,2026-03-06 03:12:46.917000+09:00,294,15,279,676.0170068027211,Mindustry_mod,,177.04213333333334
claude,local_home,efc69c51-bc53-4ed9-83f2-7889cecaff6b,2026-03-12 01:58:06.178000+09:00,2026-03-12 02:02:59.579000+09:00,85,5,80,111.17647058823529,sam3-tracker-onnx-lab,,4.890016666666667
claude,local_home,f0335e0d-68ed-4702-b6f0-877ef8aa83a9,2026-03-14 01:03:09.180000+09:00,2026-03-14 02:13:37.149000+09:00,218,26,192,122.65137614678899,desktop-pet-mitarashi,,70.46615
claude,local_home,f621f7fc-b040-46e5-b0fc-5fd7fd76d215,2026-03-10 21:42:38.492000+09:00,2026-03-10 21:44:42.159000+09:00,8,1,7,370.0,WS,,2.0611166666666665
claude,local_home,fd260ce6-c7ac-4d1a-8420-bfafcf733a69,2026-03-11 23:42:46.085000+09:00,2026-03-11 23:53:12.653000+09:00,55,2,53,152.1818181818182,cc-orchestrator,,10.4428
codex,local_home,019c7b43-1103-77a2-9812-2815b9dd0d8b,2026-02-20 22:35:56.693000+09:00,2026-02-20 23:44:39.775000+09:00,45,6,39,451.4222222222222,antigravity-discord-bot,Add logging to debug new chat issue,68.71803333333334
codex,local_home,019c7b8b-006c-7ff3-917d-d2be7dfd7bd8,2026-02-20 23:54:08.638000+09:00,2026-02-20 23:54:56.826000+09:00,5,1,4,162.6,antigravity-discord-bot,Ignore workspace but keep gitkeep,0.8031333333333334
codex,local_home,019c7b8d-3454-7713-89d7-925d2916297d,2026-02-20 23:56:39.290000+09:00,2026-02-21 04:34:49.356000+09:00,258,42,216,282.82945736434107,antigravity-discord-bot,現状変更でブランチ作成しコミット」}090 I guess this:,278.16776666666664
codex,local_home,019c7c8e-2447-76d2-82dc-f897bdc71312,2026-02-21 04:37:01.952000+09:00,2026-02-21 20:48:20.943000+09:00,82,14,68,226.47560975609755,antigravity-discord-bot,Format nodeInnerHTML/nodeOuterHTML,971.3165166666666
codex,local_home,019c801e-5ef5-7f32-b05d-29bc5be1d08b,2026-02-21 21:15:17.500000+09:00,2026-02-21 21:18:41.627000+09:00,12,2,10,177.41666666666666,antigravity-discord-bot,"現状の内容でプルリクエスト出して
タイトルには絵文字を付与して

## には絵文字を付与して

日本語で作成して",3.4021166666666667
codex,local_home,019c8025-4771-7090-8f09-f8974e6012ea,2026-02-21 21:21:01.055000+09:00,2026-02-21 21:24:00.780000+09:00,12,2,10,548.25,antigravity-discord-bot,Clarify agent_ui_utils error catches,2.9954166666666664
codex,local_home,019c802c-4c31-74a2-96c3-195a2c74cfb1,2026-02-21 21:29:03.428000+09:00,2026-02-21 22:08:50.293000+09:00,49,7,42,202.83673469387756,antigravity-discord-bot,Add processing indicator for AI,39.78108333333333
codex,local_home,019cc176-904b-7533-8caf-71b4cf7e4e36,2026-03-06 13:46:06.914000+09:00,2026-03-06 15:29:51.640000+09:00,166,17,149,107.13253012048193,Prj,Add Runボタン自動押下拡張機能,103.74543333333332
codex,local_home,019cc17a-2c36-7e92-ba6e-1e5da6a86158,2026-03-06 13:48:59.604000+09:00,2026-03-07 19:56:53.439000+09:00,156,20,136,197.15384615384616,AureusStratus-ExoGenesis,調査セルプロ研究ツリーの未解放バグ」,1807.8972500000002
codex,local_home,019cc2a2-a3ec-7862-af5e-5d9d43baffc5,2026-03-06 19:13:09.164000+09:00,2026-03-06 19:14:41.701000+09:00,4,2,2,220.0,onizuka-game-agi-co,作成毎朝9時会議自動化」} malformed; also not 18,1.5422833333333335
codex,local_home,019cc2ac-5020-7b42-b724-951b58a948e8,2026-03-06 19:23:47.303000+09:00,2026-03-06 19:28:18.936000+09:00,9,1,8,105.88888888888889,demo,作成マルチエージェントチームでシンプルサイコロアプリ,4.527216666666666
codex,local_home,019cc2d2-e36d-7e11-9e5a-567cea7bc1de,2026-03-06 20:05:36.153000+09:00,2026-03-06 20:14:36.721000+09:00,19,2,17,124.94736842105263,demo,Create multi-agent team for dice app,9.009466666666667
codex,local_home,019cc342-f9bd-7c71-8929-d6f6051529d4,2026-03-06 22:08:54.719000+09:00,2026-03-07 01:36:23.304000+09:00,67,11,56,429.94029850746267,clawx,Add bailianモデル8個と命名整理,207.47641666666667
codex,local_home,019cc355-a3da-7362-a288-ddffb8a2e5a7,2026-03-06 22:28:57.465000+09:00,2026-03-07 00:25:21.545000+09:00,54,12,42,183.35185185185185,video-background-remover,調査 GIFキャラで背景が黒くなる原因,116.40133333333333
codex,local_home,019cc392-20cc-7cf1-a483-262ada07e7ea,2026-03-06 23:34:47.887000+09:00,2026-03-07 00:03:41.188000+09:00,39,7,32,118.76923076923077,video-background-remover,Add animated header image to README,28.88835
